company_name_id,Total funding,company_name,No of Employees,Revenue,city,state,country,zip_code,full_time_employees,company_type,company_category,revenue_source,business_model,social_impact,description,description_short,source_count,data_types,example_uses,data_impacts,financial_info,last_updated,,url,year_founded
kaiser-permanante,,Kaiser Permanante,,,Oakland,California,us,94612,"10,001+",Nonprofit,Healthcare and Insurance,Not reported by company,Business to Consumer,,"Kaiser's mission is to improve the health of its members and the communities it serves, by creating safe, healthy environments and providing care and coverage for all. It offers nonprofit healthcare plans, and provides preventive care, well-baby and prenatal care, immunizations, emergency care, screening diagnostics, hospital and medical, and pharmacy services. It offers its services in California, Colorado, Georgia, Hawaii, Ohio, Oregon, Washington, and the District of Columbia.",Kaiser Permanente is a health care and not-for-profit health plan provider.,NA,Geospatial/Mapping,,[],,33:08.1,,https://healthy.kaiserpermanente.org/html/kaiser/index.shtml,1945
keychain-logistics-corp,,Keychain Logistics Corp.,,,San Francisco,California,us,94107,43840,Private,E-Commerce Platforms,"Data analysis for clients, Database licensing, Online Marketplace","Business to Business, Business to Consumer",,"Keychain Logistics is a software marketplace that directly connects companies shipping products with independent semi-truck owner-operators. Our platform effectively cuts out the traditional third-party logistics brokerage process by virtue of a software enabled network of virtual carriers (trucks on the go in our network). We understand where trucks in our network are at any given moment, their capacity, and if they would be an ideal match for a company shipping.",Keychain Logistics is an online marketplace to create efficiency and safety in the truck-based logistics brokerage business.,10-Jan,,,[],"Sorry, we don't disclose our financials.",35:03.8,,www.keychainlogistics.com,2012
kidadmit-inc,,"KidAdmit, Inc.",,,San Francisco,California,us,94107,43840,Private,Education,not reported by company,Business to Consumer,,Kid Admit is a way to apply to multiple San Francisco preschools online and help parents manage the preschool admission process by keeping them on top of important admission dates and deadlines.,KidAdmit is the first preschool admissions solution that directly connects parents and schools through an electronic application. ,NA,,,[],,40:11.9,,www.kidadmit.com,2012
kimono-labs,,Kimono Labs,,,San Francisco,California,us,94110,43840,Private,Software,"No revenue, investors",,,"Our mission is to API-ify the web. 

Kimono lets you build - analyses, visualizations, websites, smartphone and wearable apps, etc., - without worrying about getting the data you need. We do this by replacing web crawling and manual data entry - letting anyone extract and organize data from all across the web into APIs.","Kimono turns unstructured data on websites into APIs without writing any code - transforming data into structured, manipulable data sets.",51-100,,,[],"We are an early stage start-up, founded in January 2014 in Y-Combinator's Winter 2014 batch. As such we have no revenue to date but have funding from venture capital and angel investors.",15:31.9,,kimonolabs.com,2014
kld-research,,KLD Research,,,New York,New York,us,10005,51-200,Private,Banking,Not reported by company,Business to Business,,"KLD is an independent research firm providing sustainability research and indexes: clients use KLD to integrate environmental, social and governance (ESG) criteria into investment decisions. It is part of RiskMetrics Group as of 2009.","KLD is an independent research firm providing sustainability research and indexes: clients use KLD to integrate environmental, social and governance (ESG) criteria into investment decisions.",NA,Environment,,[],,42:28.2,,http://www.msci.com/products/esg/#,1988
knoema,,Knoema,,,Washington,Washington DC,us,20000,51-200,Private,Software,Not reported by company,Business to Consumer,,"Knoema is a knowledge platform. The basic idea is to connect data with analytical and presentation tools. As a result, we end with one uniformed platform for users to access, present and share data-driven content. Within Knoema, we capture most aspects of a typical data use cycle: accessing data from multiple sources, bringing relevant indicators into a common space, visualizing figures, applying analytical functions, creating a set of dashboards, and presenting the outcome.",Knoema is a knowledge platform used to connect data with analytical and presentation tools.,101+,,,[],,46:57.9,,http://knoema.com/,2011
knowledge-agency,,Knowledge Agency,,,New York,New York,us,10001,NA,,Developer APIs,Not reported by company,,,"The Knowledge Agency (TKA) operates in the fields of Strategic Intelligence (SI) and Intelligence Management (IM). We employ research and analytics to help our clients identify, measure, and manage opportunities for, and threats to, their competitiveness and value-production. TKA serves firms in health care; consumer products; information and media; financial and professional services; and government agencies.","The Knowledge Agency employs research and analytics to help our clients identify, measure, and manage opportunities for, and threats to, their competitiveness and value-production.",NA,,,[],,54:02.5,,http://www.knowledgeagency.com/,1989
kpmg,,KPMG,,,New York,New York,us,10154,"10,001+",Partnership,Business Analytics,Not reported by company,Business to Business,,"KPMG is a global network of professional firms providing Audit, Tax and Advisory services.","KPMG is a global network of professional firms providing Audit, Tax and Advisory services.",101+,,,[],,56:37.3,,http://www.kpmg.com,1987
kroll-bond-ratings-agency,,Kroll Bond Ratings Agency,,,New York,New York,us,10022,51-200,Private,Banking,Not reported by company,Business to Business,,"Kroll Bond Rating Agency, a Nationally Recognized Statistical Rating Organization (NRSRO), was established by Jules Kroll to restore trust in credit ratings by establishing new standards for assessing risk and by offering accurate, clear and transparent ratings. KBRA provides the investment community with an alternative by delivering ratings designed to meet the highest standards for accuracy and timeliness.",KBRA provides the investment community with an alternative by delivering ratings designed to meet the highest standards for accuracy and timeliness.,NA,Finance,,[],,58:36.9,,https://www.krollbondratings.com/,2010
lawdragon,,Lawdragon,,,New York,New York,us,10017,18568,Private,Business Analytics,"Advertising, Data analysis for clients, Database licensing, Subscriptions",Business to Business,,"Lawdragon is a legal news website with an annual magazine that provides coverage of high-profile legal matters and the attorneys handling them. Our best-known editorial feature is the ""Lawdragon 500 Leading Lawyers,"" our annual lawyers-of-the-year guide that we believe is the most elite distinction in the profession. We also report on international justice developments and have done in-depth features on human rights cases in South Africa, the former Yugoslavia and Rwanda.

<p>Our site also offers a free database of lawyers that lets companies and individuals search for and fill out evaluations of legal professionals, and provides a platform for lawyers to promote their services. </p>

<p>We are also building a new site on legal education that will provide regular editorial coverage of law schools and a school-search function for prospective students that we will market as an alternative to the U.S. News & World Report rankings. This will also provide evaluations of schools and professors.</p>",Lawdragon provides legal news and information about lawyers and law schools to consumers and others who need high-quality information to make informed choices.,NA,,,[],"Lawdragon generates revenue from a multi-faceted business model which includes advertising sales, online profile placements and other services which support the legal community.  Much of this revenue is renewable annually.",19:28.1,,lawdragon.com,2005
legcyte,,(Leg)Cyte,,,Washington,Washington DC,us,20005,NA,Public,Biotechnology,Software licensing,,,"(Leg)Cyte provides tools for Congressional staffers, lobbyists and public policy stakeholders. Our tools save users valuable time by streamlining, simplifying and ensuring more accurate legislative analysis. We're making legislation simple and smart.",LegCyte leverages technology to make legislation easier to understand and generates legislative insight and analytics and makes information sharing simple.,NA,,,[],,22:36.3,,http://www.legcyte.com,2006
legination-inc,,"LegiNation, Inc.",,,Denver,Colorado,us,80203,43840,Private,Biotechnology,Subscriptions,Business to Consumer,,"LegiNation, Inc. was founded with the goal of making state level legislation more readily available to the professionals who need it, and even more importantly to the public at large. We are building products and websites to spark a renaissance in American politics, leveraging the internet to create the dialogue amongst our elected officials, legislative professionals, and everyday citizens.

<p>BillTrack50 is available for everyone to research state and federal legislation and legislators any time, for free. Our goal is to help people become informed about what their government is doing, and to connect with their representatives to offer their insights and knowledge where and when they are needed.</p>

<p>BillTrack50 also provides simple, elegant tools for tracking and sharing bills, as a subscription service. These tools are appropriate for professionals and organizations who need to keep on top of legislative developments, and keep others (and /or the public) informed about bills as they progress through the process.</p>","LegiNation, Inc was founded to make state level legislation more readily available to professionals who need it and, more importantly, to the public at large.",51-100,,,[],,56:29.9,,http://www.billtrack50.com/,2011
legistorm,,LegiStorm,,,Washington,Washington DC,us,20002,43840,Private,Biotechnology,Not reported by company,Business to Consumer,,"LegiStorm is a professional's answer to who's who on Capitol Hill. We provide detailed, up-to-date and accurate congressional staff contact information. We go beyond phone numbers and verified email addresses to provide government affairs, advocacy, media, and academic professionals with detailed background information on staffers including social media links, salary and employment history, educational history, privately funded travel disclosures and much more.","LegiStorm is an online source for Congressional staff salaries, financial disclosures, trips, gifts and earmarks.",NA,Government Operations,,[],,15:58.0,,http://www.legistorm.com/,2006
lenddo,,Lenddo,,,,New York,us,,51-200,Private,Banking,Not reported by company,Business to Consumer,,"Lenddo is an online platform that helps the emerging middle class use their social connections to build their creditworthiness and access local financial services. By combining community-based microfinance techniques with social media data, Lenddo is pioneering a new approach to serve the underbanked. We believe that the willingness of your community to vouch for you, coupled with data about how you behave online, can unlock opportunities to access much-needed financial services.",Lenddo is an online platform that helps the emerging middle class use their social connections to build their creditworthiness and access local financial services.,NA,,,[],,25:34.4,,https://www.lenddo.com/pages/what_is_lenddo/office,2011
lending-club,,Lending Club,,,San Francisco,California,us,94105,"501-1,000",Private,Banking,Not reported by company,Business to Consumer,,"Lending Club was founded with the mission to create a more efficient alternative to the traditional banking system that provides lower rates to borrowers and better returns to investors. The company operates an online credit marketplace where investors provide loans to creditworthy borrowers in exchange for the interest income. Lending Club leverages technology to provide a simple, cost-efficient experience generating value that it passes on to customers. As of December 2013, more than $3 billion in loans have been issued to borrowers and nearly $300 million in interest payments have been returned to investors.",Lending Club is an online financial community that connects creditworthy borrowers to investors so both benefit financially - providing an alternative to bank lending.,101+,Finance,,[],,33:00.8,,https://www.lendingclub.com,2006
lexisnexis,,LexisNexis,,,New York,New York,us,10017,"10,001+",Public,Business Analytics,Not reported by company,Business to Business,,"LexisNexis is a leading global provider of content-enabled workflow solutions designed specifically for professionals in the legal, risk management, corporate, government, law enforcement, accounting, and academic markets. Through the integration of information and technology, LexisNexis unites proprietary brands, advanced Web technologies and premium information sources. 

<p>To help customers in their own marketplace, LexisNexis offers Total Solutions - products and services to address specific customer needs in order to improve productivity, increase profitability and stimulate growth. Also, through risk and analytics solutions to assess risk, the company helps professionals verify identity, prevent fraud, comply with legislation, facilitate and secure commerce and support law enforcement and homeland security initiatives.</p>","LexisNexis is a provider of content-enabled workflow solutions designed for professionals in the legal, risk management, corporate, government, law enforcement, accounting, and academic markets.",101+,Demographics & Social,,[],,49:52.8,,http://www.lexisnexis.com/en-us/home.page,1977
liquid-robotics,,Liquid Robotics,,,Sunnyvale,California,us,94089,51-200,Private,Biotechnology,Not reported by company,Business to Business,,"Liquid Robotics provides data services with Wave Glider, a marine robot that helps address climate change, national security, and offshore energy and resource management. The Wave Glider is changing both the economics and the technical envelope for ocean observation, data collection and communication. 

<p>Offering a platform for low-cost, persistent operations at sea, Liquid Robotics has attracted customers and users across its target markets in science, defense and oil & gas. Rather than spend $10K-$155K per day to operate an oceanographic vessel, customers can now launch an unmanned Wave Glider for months and up to a year of wide-ranging data collection. Leading organizations like the NOAA, BP and top oceanographic institutions have all adopted the Wave Glider for their unique mission requirements.</p>","Liquid Robotics provides data services with Wave Glider, a marine robot that helps address climate change, national security, and offshore energy and resource management.",NA,Geospatial/Mapping,,[],,12:22.2,,http://liquidr.com,2007
logixdata-llc,,"LOGIXDATA, LLC",,,Sacramento,California,us,95811,51-200,Private,Banking,Subscriptions,Business to Business,,LogixData is a platform provider for intelligence mined from the SEC filings. Our Artificial Engine algorithms converts the information found in over 400 SEC form types to actionable data.,LogixData provides actionable insight and intelligence on publicly traded companies.,NA,,,[],"Our revenues are obtained through subscription contracts with Public companies, Public accountants, Law firms and regulators. 
We are a organically built company with no external funding.
Our projected annual revenues are ~$2-$5M",16:05.3,,www.logixdata.com,2009
loopnet,,LoopNet,,,San Francisco,California,us,94107,201-500,Public,Rental Housing,Not reported by company,Business to Consumer,,"LoopNet enables users to search listings, research properties, and list availabilities for commercial real estate.","LoopNet enables users to search listings, research properties, and list availabilities for commercial real estate.",NA,,,[],,17:56.6,,http://www.loopnet.com,1995
loqate-inc,,"Loqate, Inc.",,,San Mateo,California,us,94404,18568,Private,Biotechnology,"Software licensing, Subscriptions, User fees for web or mobile access",Business to Business,,"Loqate can power your applications with a combination of address capture, verification, and geocoding – all for 240+ countries.","Accurately Capture, Verify, and Geocode Any Address Worldwide",51-100,,,[],,05:13.0,,www.loqate.com,2009
lucid,,Lucid,,,Oakland,California,us,94607,18568,Private,Energy,"Software licensing, Subscriptions","Business to Government, ",,"Lucid is a software technology company that enables connected buildings. Lucid's BuildingOS integrates data from all systems, meters, and devices in commercial buildings into a single, modern platform with intuitive energy management tools that everybody can use. The cloud-based operating system connects with building automation systems, sub-meters, lighting controls and on-site generation, and accesses EPA emissions data, weather data, and Green Button data. BuildingOS has strong traction in large multi-site deployments in education, city government, Fortune 500, and healthcare. BuildingOS is becoming the default operating system for buildings because it is driving the industry in the direction of true interoperability, eliminating vendor fragmentation and reducing the cost of metering and systems integration. In 2004, Lucid pioneered the concept of real-time feedback on energy and water use delivered on the web with Building Dashboard. For more information, please visit http://www.luciddesigngroup.com.","Lucid's BuildingOS integrates data from systems, meters, and devices in commercial buildings into a single platform with intuitive energy management tools that everybody can use.",10-Jan,,,[],"We have 35 employees, raised $1.5M in capital and are breakeven.",04:34.4,,http://www.luciddesigngroup.com,2004
mapbox,,Mapbox,,,Washington,Washington DC,us,20009,18568,Private,Biotechnology,"Database licensing, Philanthropic grants, Software licensing, Subscriptions, User fees for web or mobile access","Business to Business, Business to Consumer, Business to Government","Citizen engagement and participation, Consumer empowerment","Mapbox is an open source platform for designing and publishing maps and geographical data for both mobile and on the web. On Mapbox.com you can sign up and create a map within minutes, then simply embed the map via copy/paste on the web or build complex applications for web or mobile with it. Power anything from the contact page on a small blog to data visualizations of billions of data points to base maps for massive traffic on large scale sites. 

<p>We started Mapbox to make it easy for anyone to design and publish a beautiful custom map. Our platform gives developers the power to make maps that embody their product and brand. Mapbox helps you find bars on foursquare, search for hotels on Hipmunk, and organize notes in Evernote. With our global, autoscaling infrastructure and cross-device compatibility, integrating our maps into your apps is easy even if you have millions of users. Over the last 3 years our team of dedicated cartographers, data analysts, and software engineers has built our entire stack using open source software and open data.</p>",Mapbox is an open source platform for designing and publishing maps and geographical data for both mobile and on the web.,Nov-50,"Geospatial/Mapping, Tourism, Transportation, Weather","Mapbox uses open data in a variety of open data sources. One of the key sources is OpenStreetMap, the wikipedia of maps. In terms of governmental open data sets, Mapbox uses NASA Modis, USGS Landsat, and DA NAIP for its Cloudless Atlas. For terrain maps Mapbox uses open data sources from l'Institut national de l'information géographique et forestière,  Canadian government (Open Government Licence – Canada); The National Land Survey of Finland Topographic Database, 2013 (NLS ODL); Norwegian Mapping Authority; INEGI; Geodatastyrelsen, DHM / Terrain (1.6 m grid), The National Dynamic Land Cover Dataset © Geoscience Australia. The Mapbox team has used a variety of government open datasets for thematic maps and Mapbox customers frequently  publish government open data sets on the Mapbox platform. ","[u'Cost efficiency', u'New or improved product/service', u'Job growth', u'Revenue growth', u'Identify new opportunities']",Mapbox is growing fast. The company was fully bootstrapped from its international development and government roots until in October 2013 it received 10M venture funding from Foundry Group. Mapbox main income is based on Enterprise services for large commercial users and swipe-and-go services for a long tail of smaller users.,32:44.4,,mapbox.com,2011
mapquest,,MapQuest,,,Denver,Colorado,us,80202,51-200,Public,Biotechnology,Not reported by company,Business to Consumer,,"Building on the core premise of providing accurate maps and directions to millions of people everyday, MapQuest.com helps people find local information, create trips or journeys and customize, personalize and share them with others.","MapQuest helps more than 40MM people per month, providing tools for Internet and mobile users, developers, and businesses.",101+,Geospatial/Mapping,,[],,31:10.7,,http://www.mapquest.com,1967
marinexplore-inc,,"Marinexplore, Inc.",,,Sunnyvale,California,us,94085,43840,Private,Biotechnology,"Data analysis for clients, Database licensing, Software licensing",Business to Business,,"<p>Marinexplore is a big data company making it easy to work with planetary assets. Its core product MarineOS is a Cloud platform designed for spatio-temporal data, that enables to collecting, integrate, organize, process, visualize and distribute all major types, formats and conventions of ocean data. </p>

<p>Marinexplore Global Public Data Initiative - Marinexplore.org - is a growing global partner network of 32 institutions offering fast access to a rich directory of well-organized environmental data from 40,000+ data streams. It provides powerful tools to find, explore and share ocean data, used by 7,000 data professionals.</p>","Marinexplore has built the ocean's big data platform, making sense of 4-dimensional marine data at scale.",Nov-50,,,[],"Marinexplore Inc is funded by corporate venture arms at Intertrust and Philips, as well as angel investors from California, Texas, Estonia and Norway. The company has been in a pre-revenue stage in 2012-2013, began to commercialize it's MarineOS platform in February 2014.",51:13.9,,www.marinexplore.com,2012
marlin--associates,,Marlin & Associates,,,New York,New York,us,10022,18568,Private,Banking,Not reported by company,Business to Business,,"Marlin & Associates is an independent boutique financial and strategic advisory firm and investment bank focused on advising owners and managers of U.S. and international companies that provide software, data, and related services. The firm is based in New York City, with offices in San Francisco, CA, Washington, DC, Toronto, Canada, and Hong Kong, China.  

<p>Marlin & Associates Securities LLC, a wholly-owned subsidiary of Marlin & Associates Holding LLC, is a broker-dealer registered with the Securities and Exchange Commission and is a FINRA/SIPC member firm. Investment banking and/or securities are offered through Marlin & Associates Securities LLC.</p>","Marlin & Associates is a boutique financial advisory firm and investment bank advising companies that provide technology, digital information, and healthcare-related products and services.",NA,,,[],,34:42.6,,http://www.marlinllc.com,2002
marlin-alter-and-associates,,Marlin Alter and Associates,,,,Florida,us,,NA,,Business Analytics,Not reported by company,,,"Marlin, Alter & Associates provides background information on individuals and businesses.","Marlin, Alter & Associates provides background information on individuals and businesses.",101+,,,[],,36:57.7,,http://www.marlinalter.com/,
mcgraw-hill-financial,,McGraw Hill Financial,,,New York,New York,us,10020,"10,001+",Public,Banking,Not reported by company,Business to Business,,"McGraw Hill Financial is a content and analytics company serving the capital and commodity markets. 

<p>We are home to some brands in finance and business, including: Standard & Poor’s Ratings Services, S&P Capital IQ, S&P Dow Jones Indices, Platts, J.D. Power, and McGraw Hill Construction. Our independent credit ratings, indices, analytics, price assessments and research provide clients with the intelligence to manage risk and identify opportunities to grow.</p>",McGraw Hill Financial is a content and analytics company serving the capital and commodity markets.,101+,Economics,,[],,38:48.1,,http://www.mhfi.com,1919
mckinsey,,McKinsey,,,New York,New York,us,10022,"10,001+",Private,Developer APIs,Not reported by company,"Business to Business, Business to Government",,"McKinsey & Company is a global management consulting firm that advises the world's leading businesses, governments, and institutions. We work with organizations across the private, public and social sectors. We have deep functional and industry expertise as well as breadth of geographical reach.","McKinsey & Company is a global management consulting firm that advises the world's leading businesses, governments, and institutions.",NA,,,[],,40:14.8,,http://www.mckinsey.com,1926
merrill-lynch,,Merrill Lynch,,,New York,New York,us,10080,"10,001+",Public,Banking,Not reported by company,,,"Merrill Lynch is one of the largest wealth management businesses in the world. The solutions our Financial Advisors offer include college savings strategies, retirement planning, eldercare, philanthropy, estate planning, small business services and cash management and banking solutions. Merrill Lynch Financial Advisors draw upon the combined investment insights of Merrill Lynch and the banking strength of Bank of America to unlock opportunities tailored to their clients’ needs in all areas of their financial lives. Merrill Lynch Global Wealth Management is part of Bank of America Corporation’s Global Wealth & Investment Management business.","Merrill Lynch is a provider of wealth management, securities trading and sales, corporate finance and investment banking services.",NA,,,[],,59:51.2,,http://www.ml.com/index.asp?id=7695_15125,1914
metlife,,MetLife,48000,67000,New York,New York,us,10166,"10,001+",Public,Healthcare and Insurance,Not reported by company,"Business to Business, Business to Consumer",,"MetLife, Inc. is a global provider of insurance, annuities and employee benefit programs, serving 90 million customers.","MetLife, Inc. is a provider of insurance, annuities and employee benefit programs, serving 90 million customers.",NA,,,[],,01:43.2,,https://www.metlife.com,1868
mint,,Mint,1196,1000,Mountain View,California,us,94043,"5,001-10,000",Public,Banking,Not reported by company,Business to Consumer,,Mint's mission is to help people understand and do more with their money. Mint automatically pulls all your financial information into one place. It does all the work of organizing and categorizing your spending for you.,Mint automatically pulls all your financial information into one place. It does all the work of organizing and categorizing your spending for you.,NA,,,[],,11:59.7,,https://www.mint.com,2006
moodys,,Moody's,13057,4000,New York,New York,us,10007,"1,001-5,000",Public,Banking,Not reported by company,Business to Business,,"Moody's provides credit ratings, research, tools and analysis that contribute to transparent and integrated financial markets. Moody's Corporation is the parent company of Moody's Investors Service, which provides credit ratings and research covering debt instruments and securities, and Moody's Analytics, which offers software, advisory services and research for credit and economic analysis and financial risk management.","Moody's Investors Service is a leading provider of credit ratings, research, and risk analysis.",101+,"Demographics & Social, Economics",,[],"The Corporation, which reported revenue of $2.7 billion in 2012, employs approximately 6,800 people worldwide and maintains a presence in 28 countries.",13:29.4,,https://www.moodys.com,1909
morgan-stanley,,Morgan Stanley,60431,41000,New York,New York,us,10036,"10,001+",Public,Banking,Not reported by company,"Business to Business, Business to Consumer",,"Morgan Stanley is a global financial services company that provides products and services to corporations, governments, financial institutions and individuals. The company is a financial holding company that operates in three segments: Institutional Securities, Global Wealth Management Group and Asset Management. Morgan Stanley provides financial advisory and capital-raising services to a group of corporate and other institutional clients worldwide.","Morgan Stanley is a global financial services company that provides products and services to corporations, governments, financial institutions and individuals.",NA,Finance,,[],,15:38.2,,http://www.morganstanley.com,1935
mozio,,Mozio,49,30,,California,us,,18568,Private,E-Commerce Platforms,Not reported by company,Business to Business,,"Mozio is an airport ground transportation search and booking engine and API. We partner with all the local shared-ride shuttles, airporters, taxis, limos and transit to help travelers go that final miles. Our API supports many top travel brands and allows them to upsell local ground transportation.",Mozio is an airport ground transportation search and booking engine and API.,101+,Transportation,,[],,03:32.9,,http://www.mozio.com/,2011
municode,,Municode,155,21,Tallahassee,Florida,us,32310,51-200,Private,Business Analytics,Not reported by company,Business to Business,,"The planning and zoning communities don't take a cookie-cutter approach to their products, and neither does Municode. Whether you're looking to publish a traditional zoning or land development code, a form-based code, or even a SmartCode, Municode can deliver in both online and print media. Municode is a codifier, providing a wealth of legal, editorial, and publishing services for public and private sector customers.","Municode is a codifier, providing a wealth of legal, editorial, and publishing services for public and private sector customers.",NA,Legal,,[],,34:52.5,,http://www.municode.com,1951
nera-economic-consulting,,NERA Economic Consulting,70,12,,New York,us,,"501-1,000",Public,Developer APIs,Not reported by company,Business to Business,,"NERA Economic Consulting is a global firm dedicated to applying economic, finance, and quantitative principles to complex business and legal challenges. For over half a century, NERA's economists create strategies, studies, reports, expert testimony, and policy recommendations for government authorities and leading law firms and corporations. ","NERA Economic Consulting is a global firm dedicated to applying economic, finance, and quantitative principles to complex business and legal challenges.",NA,,,[],,36:13.0,,http://www.nera.com/,1961
nerdwallet,,NerdWallet,300,150,San Francisco,California,us,94107,18568,Private,Banking,Lead generation to other businesses,Business to Consumer,,"At NerdWallet, we are nerds who create great tools, crunch numbers and give you all the results - unfiltered and unbiased - no matter the money question -- banking, insurance, health care, investments, education, housing, travel, shopping. We offer data-driven tools and impartial information to help make solid decisions about money.

<p>We are
- Clear: Our tools are user friendly.
- Unbiased: We use a numbers-based, analytic approach to give objective results.
- Personalized: We customize results based on financial preferences.
- Complete: Some sites list only products or services that make them money. We include everything we can find.</p>

<p>Some ways we can help guard your money:
- Choose credit cards: We help you find ones that will save you the most and give the best rewards.
- Find deals: We help you shop smart - bargains, coupons and more.
- Invest money: We help you avoid rip-offs and figure out where your money can stay safe and grow.
- Stay or get healthy: We help you find affordable healthcare, from the best insurance to the best hospitals.
- Pay for college: We help you find scholarships, calculate loans and compare colleges, including law schools and MBA programs.</p>","Nerdwallet helps consumers with money questions on banking, insurance, health care, investments, education, housing, travel, and shopping.",NA,,,[],"$0 raised -- we are profitable
Our business model supports a team of 50 (as of 12/10/13) and we are looking to add another 50!
We welcome over 1 million visitors to our site each month
In 2013 we launched a health business, where we focus on price transparency (using CMS and state data) and health insurance (where we rely on federal and state data).",50:50.7,,http://www.nerdwallet.com,2009
new-media-parents,,New Media Parents,2479,2000,San Francisco,California,us,94105,43840,Private,Biotechnology,"Advertising, User fees for web or mobile access",Business to Consumer,,"Mom Maps helps you find family fun places, and kid friendly locations on the go. Mom Maps allows you to search our extensive list of kids' parks, kids' playgrounds, kids' restaurants, kids' museums and kids' indoor play areas, by category or zip code. In addition to a comprehensive kids' play guide, you'll find contact information, reviews by parents, for parents and directions. Over 32,000 locations are supported.

Mom Maps is unique because it enables users to tap the collective wisdom of other parents and caregivers. Locations in our extensive database are parent-recommended and include tips, reviews, photos and video so that users can find places that best suit their child's interests. Mom Maps also partners with top parent bloggers and family travel experts to map their kid-friendly recommendations.","Mom Maps helps you find kid friendly locations on the go! Search an extensive list of parks, playgrounds, restaurants, museums and indoor play areas.",NA,,,[],Privately held company with no outside investors or partners.,51:13.5,,http://mommaps.com/,2009
nextbus,,NextBus,106,20,Emeryville,California,us,94608,18568,Public,E-Commerce Platforms,Not reported by company,"Business to Consumer, Business to Government",,"NextBus is a Software-as-a-Service (SaaS) solution that improves transit passengers’ lives and makes their travel experience better with accurate, real-time arrival information about buses, subways and trains. NextBus also offers travelers a host of other options including a GPS-enabled mobile website for smartphones that instantly recognizes the nearest stops in proximity order and provides real-time arrival information with multiple language capability (English, Spanish and French), and an easy-to-use website compatible with the American Disabilities Act (ADA) guidelines. The company also provides a robust set of real-time management and dispatch tools that enable transit operators to effectively manage their systems, and is a real-time transit technology leader, providing the industry's most accurate algorithm for predicting arrival times.","NextBus is dedicated to providing cost effective, high quality, reliable, real-time transportation information to the passengers and managers of public transit.",NA,"Geospatial/Mapping, Transportation",,[],,52:43.3,,http://www.nextbus.com,1997
ngap-incorporated,,nGAP Incorporated,42,9,Bonsall,California,us,92003,18568,Private,Biotechnology,"Subscriptions, User fees for web or mobile access","Business to Business, Business to Government",,"nGAP develops and markets acquisition solutions for government and other large organizations. Their experience with government contracting requirements provides the insight needed to create the financial and operational control large organizations expect. Their solutions conform to the strict regulations that their customers are required to follow. In addition, they incorporate forms libraries so that their solutions produce outputs in formats that each agency requires and can use within their own legacy systems.

nGAP developers are also experienced in integrating solutions with legacy and financial systems, thereby providing increased value and assisting customers with accomplishing their core missions. Sitting on top of our contracting and order processing functions is a comprehensive reporting capability that can house data from a multitude of systems and agencies. Using forensic and reporting tools, nGAP's customers can implement oversight objectives across and within all organizational elements.","nGAP develops Cloud based SaaS solutions with a focus on accountability and transparency in government procurement, including the flagship product, the Open Acquisition System (OAS).",10-Jan,,,[],"As a private company, nGAP's financials are confidential.",53:10.0,,ngap.com,2008
nielsen,,Nielsen,46000,6000,,New York,us,,"10,001+",Public,Developer APIs,Not reported by company,"Business to Business, Business to Consumer",,"Nielsen Holdings is a global information and measurement company with positions in marketing and consumer information, television and other media measurement, online intelligence and mobile measurement.","Nielsen Holdings is a global information and measurement company with positions in marketing and consumer information, television and other media measurement.",NA,,,[],,47:44.6,,http://www.nielsen.com/us/en.html,1964
noesis,,Noesis,42,8,Austin,Texas,us,78759,18568,Private,Energy,Not reported by company,Business to Business,,"Noesis Energy is an intelligent energy management platform for commercial and industrial energy professionals. Bridging the gap between people, processes and technology, our analytics tools, energy market data, educational resources and community of experts empower users – from in-house energy managers to third-party consultants – to make more informed, actionable energy management decisions.","Noesis is a web-based platform for energy efficiency projects, used by commercial and industrial energy professionals to unlock billions in energy savings.",NA,,,[],"Noesis Energy is backed by Austin Ventures and Black Coral Capital, with offices in Austin, Texas and Cambridge, Ontario, Canada.",53:56.4,,https://www.noesisenergy.com/site/,1986
nonprofitmetrics,,NonprofitMetrics,368,222,Washington,Washington DC,us,20005,43840,Private,Software,"Database licensing, Subscriptions",Business to Business,,"NonprofitMetrics is an analytics website that provides business intelligence on the nonprofit sector. Our customers are financial services, accounting, and IT firms that sell to nonprofit organizations, including associations and foundations. We help our customers identify specific types of nonprofits, find relationships to these nonprofits, and stay up-to-date on market trends. To achieve this, we collect, digitize, and analyze dozens of data sources to collect massive amounts of data on nonprofits, which we then package into an easy-to-use website with powerful tools make this information meaningful and actionable.

<p>For example, using NonprofitMetrics you can identify trade associations in the DC metro area that are growing at least 10% per year, have more than $5M in revenues, and use the Rackspace cloud to host their website. Or you can identify cultural institutions in Midwest that spend at least 5% of their budget on investment management fees. Or you can find the names and email addresses of chief finance officers at foundations whose endowments have more than $10M in corporate bonds.</p>","NonprofitMetrics is an analytics website that helps companies find, evaluate, and secure business with nonprofits",Nov-50,,,[],,47:50.4,,https://www.nonprofitmetrics.com,2013
